student_id,age,year_of_study,department,attendance_percentage,cgpa_previous_sem,daily_study_hours,weekly_study_hours,study_sessions_per_week,assignment_submission_rate,late_submission_count,revision_frequency_per_week,lms_login_frequency_per_week,lms_time_spent_hours_per_week,video_lectures_watched_per_week,video_completion_rate,practice_quiz_attempts,discussion_forum_posts,resource_diversity_score,class_participation_score,search_skill_score,source_evaluation_score,information_filtering_score,quiz_average_score,midterm_score,assignment_average_score,motivation_level,stress_level,procrastination_score,time_management_score,learning_outcome
STU04911,19,1,Electronics,54.9,3.83,5.8,35.4,6,64.3,3,5,5,5.9,5,46.2,6,3,5.9,51.0,94.0,66.6,81.9,56.1,57.4,62.9,2,2,2,8,Excellent
STU04912,20,1,Civil,46.0,2.43,3.0,20.2,6,66.7,2,5,3,4.3,2,42.7,6,1,5.3,35.7,41.1,44.5,32.0,42.3,40.7,63.2,2,2,2,6,Average
STU04913,18,4,Civil,44.7,1.76,3.6,22.0,5,42.3,6,3,4,2.7,3,38.8,3,4,3.8,42.0,40.2,35.9,24.5,22.2,20.0,32.9,2,2,6,4,Poor
STU04914,18,1,Business,44.5,1.8,4.4,26.6,6,53.2,2,4,2,1.8,1,27.9,2,3,4.3,26.1,53.3,49.4,44.1,28.8,35.4,46.6,2,4,4,6,Poor
STU04915,19,1,Civil,40.0,1.27,2.5,15.6,5,30.0,7,1,3,2.0,3,28.9,2,4,2.6,20.7,40.4,22.4,37.3,24.9,30.3,25.2,2,3,8,3,Poor
STU04916,19,3,Civil,40.0,3.12,3.6,22.7,5,50.5,4,4,4,4.2,3,43.7,5,2,4.0,45.5,86.0,75.1,72.6,52.7,54.3,48.9,2,3,4,6,Good
STU04917,21,3,Computer Science,45.2,3.33,4.9,30.4,5,66.3,2,5,6,3.5,4,53.9,7,2,5.7,54.3,64.8,71.1,61.5,53.5,59.2,59.5,2,2,4,7,Good
STU04918,20,3,Business,40.0,2.28,3.7,20.8,4,56.7,4,3,4,3.0,3,32.4,3,1,4.1,39.1,60.9,48.1,50.9,36.5,34.3,42.4,3,2,5,4,Poor
STU04919,20,2,Physics,40.0,3.93,3.8,21.1,5,56.4,4,4,4,3.0,3,52.4,5,3,4.3,51.6,91.5,64.2,76.8,51.6,62.6,56.3,2,3,3,6,Good
STU04920,20,1,Electronics,67.8,4.0,5.7,35.0,5,47.2,5,5,9,6.1,5,58.6,9,4,6.1,73.9,67.7,65.2,58.5,61.9,64.4,48.6,4,3,6,4,Good
STU04921,21,2,Mechanical,40.0,1.96,2.8,16.6,6,58.5,4,3,3,3.6,2,32.2,2,2,3.6,29.8,37.8,43.1,47.8,27.6,31.3,37.2,2,2,4,6,Poor
STU04922,21,1,Mechanical,51.7,2.48,4.5,27.2,5,75.5,4,5,5,6.8,7,47.7,8,3,5.2,49.6,48.4,53.1,55.3,44.7,33.5,69.7,3,5,3,6,Average
STU04923,18,2,Mechanical,40.0,1.87,2.3,13.5,4,38.9,4,2,1,0.5,1,34.4,2,1,2.9,30.2,46.7,41.6,46.5,29.6,33.4,33.8,2,4,6,5,Average
STU04924,20,1,Computer Science,57.6,4.0,3.3,19.9,5,45.5,5,4,4,3.2,4,47.7,5,7,5.1,58.9,71.3,84.1,62.3,56.6,55.8,57.4,3,2,5,4,Excellent
STU04925,19,3,Civil,51.0,3.55,2.9,16.0,5,58.0,4,3,2,1.2,4,38.5,6,3,4.4,56.5,77.3,63.0,67.9,51.9,58.6,55.6,3,2,5,6,Good
STU04926,18,1,Mechanical,56.0,3.38,5.2,31.7,5,60.7,5,4,7,2.5,4,58.8,7,2,6.2,56.5,65.6,70.8,68.4,53.2,55.6,55.5,4,4,5,5,Average
STU04927,18,2,Civil,49.9,3.6,4.0,23.1,6,49.6,3,4,3,2.9,3,47.9,5,1,3.9,54.8,85.5,68.3,72.5,48.2,55.0,58.1,3,4,5,6,Good
STU04928,21,4,Mechanical,63.2,3.58,4.8,27.4,4,60.1,4,5,6,4.2,4,53.1,6,4,5.6,56.6,68.2,74.0,53.2,53.5,54.1,61.3,3,1,2,7,Excellent
STU04929,21,3,Computer Science,66.9,3.63,6.2,36.8,5,62.0,6,5,9,5.4,7,67.9,8,4,7.0,83.4,60.2,41.3,36.8,55.8,63.6,56.6,4,2,6,4,Good
STU04930,19,3,Electronics,40.0,3.35,2.6,15.1,5,34.7,5,3,5,3.4,3,35.9,5,1,3.6,58.6,57.6,56.2,63.5,46.5,51.9,47.5,3,3,6,4,Average
STU04931,18,3,Business,67.6,3.63,5.5,33.2,5,46.4,5,4,9,9.8,6,68.2,8,4,5.9,77.4,63.3,72.3,53.6,58.7,49.8,50.5,5,3,7,3,Good
STU04932,20,1,Physics,53.4,2.91,5.8,35.7,5,80.8,3,7,7,7.5,3,59.6,6,3,6.2,40.8,55.7,47.5,63.9,46.2,48.4,68.9,2,2,1,9,Good
STU04933,19,2,Physics,46.9,2.97,3.1,18.2,5,37.1,6,2,7,8.0,5,38.3,3,4,4.5,56.0,51.7,42.0,61.4,46.7,44.1,33.0,2,3,7,2,Poor
STU04934,20,1,Business,40.0,3.12,2.6,16.3,5,30.0,6,3,3,3.0,3,29.6,3,3,3.3,38.5,56.4,58.0,69.9,43.0,49.3,29.2,2,2,7,3,Good
STU04935,19,2,Mechanical,51.8,2.32,4.7,28.5,5,85.9,1,6,3,2.0,4,48.0,8,2,5.8,33.9,42.8,41.5,38.8,35.5,35.3,66.0,2,2,3,7,Average
STU04936,18,3,Computer Science,58.4,4.0,4.9,28.7,5,48.3,8,4,9,6.0,6,60.0,8,3,5.2,70.9,69.3,74.9,73.8,64.2,57.3,55.9,4,3,7,4,Good
STU04937,19,1,Mechanical,50.9,2.87,4.8,29.6,5,48.2,6,3,7,7.1,4,56.5,3,4,4.9,63.0,77.1,55.6,63.7,46.2,46.6,40.8,4,3,7,3,Average
STU04938,19,2,Electronics,40.0,2.78,2.0,10.9,5,30.0,10,2,3,1.7,5,30.5,5,6,2.7,48.4,45.6,82.4,49.2,53.2,42.7,28.4,3,2,9,1,Average
STU04939,20,3,Electronics,40.5,2.58,3.6,23.1,5,44.5,4,4,3,2.8,2,35.0,3,1,3.8,35.2,74.6,60.6,68.1,43.7,46.0,52.8,2,2,3,6,Poor
STU04940,20,2,Mechanical,66.9,3.26,4.8,28.8,4,65.6,2,6,8,6.2,5,70.6,10,4,5.8,61.6,43.4,64.5,48.8,51.9,59.5,61.8,3,3,4,7,Good
STU04941,20,3,Electronics,65.6,3.4,5.4,34.6,5,41.5,6,4,9,8.8,7,56.9,7,3,5.5,60.4,60.5,61.6,42.1,58.8,57.2,48.6,4,3,6,4,Good
STU04942,19,1,Mechanical,83.0,3.38,7.2,44.1,5,62.6,4,5,8,4.5,8,80.0,10,5,6.7,74.0,50.1,68.1,41.7,49.0,48.8,65.7,5,5,4,6,Good
STU04943,19,2,Mathematics,48.6,3.56,4.8,28.3,5,69.4,2,5,3,2.4,2,46.9,4,1,5.1,47.4,71.2,67.3,76.5,50.3,56.5,57.5,2,2,2,8,Good
STU04944,19,1,Electronics,64.5,3.08,4.6,29.1,6,51.4,5,3,7,7.2,5,58.7,7,4,5.3,74.3,56.3,59.1,64.8,53.4,60.8,50.0,4,3,6,4,Good
STU04945,18,2,Mechanical,40.0,3.22,1.4,8.7,7,36.5,9,2,1,1.4,3,27.1,4,4,3.5,27.9,67.0,71.7,67.7,47.9,45.6,33.5,1,1,7,4,Average
STU04946,19,1,Electronics,43.9,2.62,5.7,34.6,5,57.6,5,5,6,5.9,6,51.7,5,2,5.3,50.5,67.2,74.7,74.6,43.5,52.5,58.9,2,5,4,6,Average
STU04947,19,1,Civil,68.9,3.66,5.2,31.2,6,84.2,1,6,5,6.3,4,61.1,7,4,7.1,53.2,65.3,62.6,74.0,55.0,57.5,76.1,3,3,2,8,Excellent
STU04948,19,2,Business,49.7,2.81,4.2,26.9,6,30.6,7,3,8,3.8,5,54.2,5,3,4.8,72.2,62.0,58.5,51.8,48.3,44.9,32.4,3,2,8,2,Average
STU04949,18,2,Physics,40.0,1.55,2.4,14.7,5,38.3,6,2,4,2.9,2,28.5,3,1,3.3,26.0,33.5,45.9,33.3,32.3,31.8,31.0,2,3,6,3,Poor
STU04950,20,4,Civil,65.0,3.28,6.7,41.6,5,57.0,5,5,9,3.6,7,81.0,10,5,7.6,77.8,45.2,70.4,51.1,65.3,46.8,65.1,5,1,5,4,Good
STU04951,19,1,Electronics,45.4,2.42,4.6,27.4,6,32.5,7,3,8,7.6,5,47.2,5,5,4.5,56.5,63.9,57.4,29.9,40.2,29.6,34.2,5,1,8,2,Poor
STU04952,20,2,Electronics,40.0,3.06,4.0,24.6,4,52.1,4,4,2,2.3,3,44.1,4,2,4.4,40.6,71.9,53.6,59.4,41.2,37.5,51.8,2,1,5,6,Average
STU04953,19,1,Computer Science,63.5,3.82,5.6,35.1,6,59.8,5,5,8,5.3,5,57.7,8,4,5.1,79.2,70.2,82.7,79.4,59.4,61.9,61.5,3,5,5,6,Excellent
STU04954,19,4,Electronics,66.3,3.95,5.4,34.3,5,58.1,6,4,9,4.1,6,59.4,9,3,7.4,74.3,73.1,81.7,75.1,67.5,63.0,57.5,5,2,6,4,Excellent
STU04955,19,4,Business,58.3,2.33,4.3,26.1,5,58.8,5,4,6,3.0,4,55.8,7,2,5.3,51.2,34.9,46.7,32.7,33.1,40.0,48.7,3,3,4,7,Poor
STU04956,22,3,Business,46.2,1.48,3.0,19.3,5,30.4,6,2,6,4.7,5,41.3,4,3,3.8,50.6,35.8,21.8,37.0,30.8,27.2,28.1,3,3,8,2,Poor
STU04957,18,1,Business,43.8,2.77,3.4,20.5,6,54.3,4,3,3,3.1,3,39.8,3,2,4.2,44.5,65.0,48.1,71.5,38.9,44.8,45.5,2,4,5,5,Average
STU04958,18,2,Mechanical,43.9,2.72,3.2,20.5,5,41.9,8,3,4,4.7,6,49.8,5,3,4.3,60.4,68.9,53.0,56.1,43.7,44.8,41.9,3,4,6,3,Average
STU04959,20,3,Civil,42.6,3.01,4.6,27.2,5,48.3,6,3,8,6.0,6,43.9,5,2,5.2,52.7,47.8,57.6,59.3,47.2,45.7,44.2,2,2,6,5,Good
STU04960,20,2,Computer Science,54.5,4.0,4.9,31.1,5,71.6,3,5,3,0.7,5,56.7,7,4,6.9,60.7,94.3,63.8,67.4,59.1,66.4,66.2,3,3,3,6,Good
STU04961,18,3,Civil,45.1,2.69,4.9,29.5,6,70.0,5,5,6,5.5,5,60.5,6,2,5.5,47.2,64.9,40.2,61.0,36.7,42.8,60.4,3,4,2,8,Average
STU04962,19,4,Civil,40.0,1.71,3.0,17.6,5,37.9,4,3,3,3.4,2,34.3,4,1,3.0,29.0,41.3,41.0,39.7,22.5,28.2,30.5,3,3,5,6,Poor
STU04963,21,1,Civil,55.7,3.13,4.9,31.4,6,76.4,3,5,5,4.7,5,54.4,8,4,5.9,46.3,69.1,55.7,79.7,38.7,44.1,67.6,3,3,1,9,Good
STU04964,21,4,Electronics,40.0,1.69,3.8,23.4,5,42.4,6,3,5,2.8,4,42.3,5,2,4.4,33.7,25.1,38.3,33.0,35.3,28.6,30.4,2,1,6,5,Poor
STU04965,19,4,Civil,40.0,1.48,1.5,9.2,6,30.0,8,3,4,3.4,2,27.1,4,3,2.9,36.5,48.1,35.3,30.4,30.0,20.0,21.8,2,2,7,3,Poor
STU04966,19,2,Computer Science,45.8,3.14,2.8,16.3,5,57.0,3,3,2,2.1,1,31.1,2,1,3.5,41.1,54.1,48.5,54.2,42.9,48.6,48.5,3,4,4,6,Average
STU04967,20,2,Mechanical,47.0,3.46,4.1,25.3,5,60.4,3,3,6,2.5,4,45.5,5,2,4.5,49.3,60.0,64.5,60.5,46.5,52.8,55.2,3,2,3,6,Good
STU04968,19,1,Mechanical,58.8,2.21,5.5,33.2,6,67.6,3,6,9,9.9,6,52.3,7,3,6.6,40.5,46.5,39.6,42.5,25.9,34.2,60.6,4,5,3,7,Average
STU04969,20,1,Computer Science,49.8,2.91,4.4,25.1,5,59.5,5,4,6,5.0,4,62.4,7,2,6.3,50.4,49.9,58.2,57.6,45.2,50.8,42.8,2,2,5,5,Average
STU04970,18,2,Computer Science,63.5,2.19,4.6,27.6,5,52.4,6,4,7,6.9,6,70.5,6,3,5.7,52.7,40.7,33.6,38.7,37.5,31.4,35.2,4,5,6,6,Average
STU04971,19,1,Business,49.6,2.59,4.9,28.4,4,58.6,4,4,4,2.1,2,46.3,6,2,5.8,42.3,49.0,60.6,53.2,45.0,57.3,51.4,3,1,4,5,Average
STU04972,20,2,Civil,40.0,2.19,1.4,7.7,5,30.0,7,1,2,0.5,2,20.0,3,1,1.6,31.8,54.5,50.3,40.1,38.1,40.0,21.6,2,2,8,3,Poor
STU04973,22,4,Civil,43.8,2.26,3.5,20.9,5,30.0,9,2,5,4.5,4,32.7,5,3,3.0,59.8,60.6,58.0,54.6,50.4,45.5,22.3,3,4,9,1,Average
STU04974,21,1,Electronics,66.8,3.57,6.0,34.4,5,58.7,7,4,8,4.8,7,66.5,7,4,6.2,66.2,49.1,57.2,75.6,58.1,63.0,54.1,4,2,5,4,Good
STU04975,21,2,Computer Science,58.5,3.4,5.7,32.8,4,60.2,4,4,7,5.7,5,55.1,7,2,5.8,60.2,64.1,60.9,58.4,50.0,48.6,65.6,3,4,5,6,Good
STU04976,18,2,Electronics,75.9,3.29,5.2,31.7,4,59.0,7,5,10,8.1,7,74.4,7,4,7.4,70.9,46.8,53.6,54.1,61.0,50.1,51.4,5,1,7,4,Good
STU04977,22,3,Business,56.9,3.86,6.1,38.1,5,65.9,4,6,11,12.2,7,69.9,9,6,6.7,71.8,61.1,60.8,55.6,54.9,60.7,64.4,5,2,6,5,Excellent
STU04978,23,4,Computer Science,40.0,3.18,3.7,22.5,6,59.6,3,4,4,3.1,0,33.6,3,3,4.0,30.3,59.5,55.4,69.8,39.8,52.0,50.2,2,2,3,6,Average
STU04979,19,2,Mathematics,65.7,3.02,4.9,30.0,6,65.8,6,4,7,4.7,4,60.4,5,3,4.6,52.7,59.4,55.2,81.1,42.3,49.8,60.9,2,3,2,7,Good
STU04980,21,1,Civil,46.8,3.27,3.3,20.0,5,39.2,5,3,7,3.2,3,55.1,6,3,5.3,64.8,75.2,74.5,73.1,58.2,49.8,45.7,3,4,6,4,Average
STU04981,20,1,Electronics,42.4,3.57,2.5,16.0,6,56.6,7,3,4,3.0,3,39.0,5,3,3.7,42.8,80.5,83.8,84.7,55.8,70.6,57.1,2,1,5,5,Good
STU04982,19,2,Business,40.1,2.99,3.6,21.5,5,54.9,6,4,5,5.2,2,54.1,4,3,5.0,42.0,74.1,57.2,84.0,44.1,58.6,55.6,2,3,4,6,Good
STU04983,18,1,Business,57.6,2.75,5.7,36.5,5,39.7,6,4,8,4.7,7,63.5,6,4,5.0,67.8,65.8,63.6,31.1,45.6,46.0,36.9,5,2,8,3,Average
STU04984,19,1,Physics,45.8,2.11,4.2,25.9,5,41.7,8,3,8,5.2,5,52.5,6,4,4.5,49.8,49.8,28.5,41.9,37.5,37.5,33.5,3,3,7,3,Poor
STU04985,19,1,Electronics,53.2,2.9,4.4,26.5,5,74.9,1,5,4,4.8,2,43.3,6,2,5.0,39.9,58.3,43.7,60.3,37.7,40.6,66.6,3,3,1,9,Good
STU04986,18,3,Electronics,52.9,2.43,4.6,27.0,5,57.8,5,5,6,5.4,4,54.6,6,2,4.8,52.5,46.7,48.2,41.6,40.7,41.3,52.0,4,2,4,5,Average
STU04987,20,3,Computer Science,41.1,3.12,3.1,18.1,5,44.8,7,3,4,2.1,4,42.0,3,3,5.0,63.4,72.5,75.5,77.4,49.9,48.4,38.5,2,4,6,3,Good
STU04988,21,2,Business,40.0,1.59,3.6,21.7,6,56.8,6,3,5,1.3,3,39.6,2,1,3.0,34.0,51.4,26.3,38.9,26.6,32.4,40.2,2,3,6,5,Poor
STU04989,19,4,Business,57.7,3.53,5.7,33.7,5,94.3,1,6,6,4.3,6,48.9,7,2,6.5,69.1,54.8,47.2,55.3,46.1,48.6,72.6,3,3,2,9,Good
STU04990,20,1,Computer Science,54.7,3.67,4.9,28.2,4,67.0,4,4,4,3.9,2,47.8,5,5,4.3,52.8,84.9,79.1,53.9,52.2,65.9,55.3,3,3,5,4,Good
STU04991,20,3,Physics,40.0,1.93,3.0,18.0,5,38.4,7,3,2,2.3,2,25.1,3,2,3.4,32.9,60.8,42.6,48.5,35.7,39.1,31.4,1,3,6,5,Average
STU04992,18,1,Electronics,59.8,3.77,5.2,30.7,6,61.2,6,4,9,9.4,8,66.0,8,3,6.1,71.2,85.9,73.6,80.4,65.3,56.3,46.6,4,3,6,4,Good
STU04993,20,4,Business,40.0,3.11,2.9,17.7,6,56.5,6,3,5,5.0,4,44.3,5,3,4.6,51.1,74.0,64.2,69.3,42.5,48.3,56.1,3,4,5,6,Good
STU04994,20,3,Civil,63.5,2.36,4.3,25.6,5,48.6,6,3,8,7.5,7,57.4,7,4,5.4,53.9,30.0,34.2,17.2,39.5,30.4,38.5,3,3,6,4,Average
STU04995,19,4,Mathematics,59.0,2.29,4.7,27.5,4,74.6,3,5,7,3.4,5,52.9,8,2,7.0,52.2,48.7,40.6,23.9,36.9,43.5,55.8,4,2,4,6,Average
STU04996,21,3,Civil,40.0,1.15,3.2,19.6,5,42.3,4,2,3,3.3,4,35.6,3,2,4.3,36.6,26.3,23.5,21.7,20.0,23.6,31.7,2,3,5,5,Poor
STU04997,20,1,Business,58.2,2.74,5.4,32.2,5,52.0,7,3,8,8.2,8,59.0,7,6,6.0,65.3,46.7,48.6,43.2,53.7,50.1,41.7,4,2,7,4,Good
STU04998,18,2,Civil,64.0,3.25,4.9,31.1,5,49.1,5,4,8,7.6,6,46.3,6,4,5.9,71.4,64.6,85.0,54.6,54.9,57.4,47.6,4,4,7,3,Good
STU04999,20,2,Business,54.0,2.73,2.7,16.7,6,49.3,7,2,3,0.6,2,39.9,4,1,3.5,31.5,66.2,38.2,58.7,27.9,36.4,39.0,3,2,5,4,Average
STU05000,19,1,Business,40.4,2.5,4.1,24.2,5,59.9,4,4,5,4.2,4,50.2,5,4,4.9,48.8,27.8,34.5,48.4,29.4,27.6,47.3,3,4,5,6,Poor
STU05001,20,3,Computer Science,65.6,3.33,6.1,35.5,4,74.8,2,6,6,3.9,5,69.6,8,5,6.5,58.0,62.5,47.8,52.6,43.5,47.9,63.2,4,1,4,6,Good
STU05002,20,2,Electronics,59.2,3.63,4.9,28.7,5,52.4,4,4,7,7.5,4,63.9,7,4,6.2,72.1,71.2,75.7,62.8,55.3,61.8,52.9,3,2,5,6,Excellent
STU05003,19,3,Computer Science,40.0,3.32,3.3,21.3,5,52.8,6,3,6,5.4,5,45.8,5,2,3.4,42.5,82.3,66.8,67.4,57.2,50.1,39.9,2,3,6,3,Good
STU05004,19,1,Business,40.0,2.12,3.0,17.4,5,44.4,5,3,3,2.5,4,26.8,4,1,4.2,32.5,63.8,32.7,51.7,33.6,34.3,33.8,1,1,5,4,Poor
STU05005,19,3,Civil,40.2,2.89,2.5,16.7,6,71.6,2,5,2,2.5,2,23.9,4,2,3.7,34.5,77.2,45.4,51.5,39.0,44.8,57.7,1,2,3,7,Average
STU05006,21,2,Business,45.4,2.74,3.6,21.3,5,49.7,5,4,7,8.0,5,56.5,5,2,5.5,46.0,52.7,48.3,54.6,38.6,45.3,44.5,3,3,5,4,Poor
STU05007,23,3,Mechanical,45.3,2.66,3.5,21.1,6,54.9,5,2,4,3.8,5,30.6,5,4,3.8,36.3,62.0,50.2,45.4,40.4,43.4,47.4,3,5,5,4,Average
STU05008,21,4,Physics,40.0,2.71,3.6,21.0,4,41.3,6,3,2,2.3,3,38.3,4,1,3.3,37.0,60.9,55.1,59.0,39.5,51.2,36.3,2,2,7,3,Average
STU05009,19,3,Mechanical,42.4,2.68,2.7,16.5,5,45.4,7,3,6,3.2,5,38.5,4,3,5.1,47.3,66.7,56.3,55.5,39.8,39.9,43.4,3,3,7,4,Average
STU05010,20,1,Mechanical,59.9,2.18,6.3,35.7,6,67.6,5,4,6,4.6,6,58.4,7,4,5.0,50.8,47.6,37.8,36.5,26.7,28.7,54.0,4,3,3,6,Average
STU05011,19,2,Mechanical,68.3,3.75,6.5,39.0,5,90.0,2,6,8,8.9,5,69.4,7,4,6.9,52.6,71.6,67.0,61.3,59.8,62.1,76.9,3,3,2,8,Excellent
STU05012,18,4,Mechanical,51.5,2.36,3.8,21.6,4,55.0,3,4,3,3.5,4,46.7,4,2,5.5,44.5,50.9,45.4,48.1,33.7,40.1,49.2,3,2,3,7,Average
STU05013,19,2,Mechanical,56.8,2.76,3.3,18.7,5,67.1,4,4,5,5.8,6,55.7,9,3,5.2,52.1,47.9,46.9,39.7,43.5,46.1,50.6,3,1,4,6,Average
STU05014,18,2,Computer Science,56.0,4.0,5.7,34.2,5,56.8,5,4,4,4.1,4,41.9,5,3,4.9,63.4,66.1,52.9,68.7,52.5,70.6,61.9,2,2,3,6,Excellent
STU05015,20,3,Business,82.0,4.0,6.9,41.7,6,91.3,1,7,8,9.0,9,88.2,10,5,8.6,77.4,86.2,77.2,73.4,76.2,77.5,94.1,5,3,2,8,Excellent
STU05016,22,1,Mechanical,48.9,2.97,4.8,28.7,5,64.1,3,5,6,2.7,4,53.0,6,8,6.3,47.5,56.1,58.7,60.9,45.4,47.6,59.7,4,2,4,6,Good
STU05017,22,3,Physics,50.0,3.95,4.9,29.1,5,65.0,3,5,5,5.7,6,47.5,5,5,6.1,60.3,89.6,97.9,90.8,63.6,64.3,68.6,3,1,3,6,Excellent
STU05018,21,3,Mechanical,48.2,2.86,3.6,22.2,5,46.5,6,3,3,2.7,5,40.3,3,4,4.2,53.1,77.6,69.3,54.3,47.9,46.4,43.2,3,5,6,3,Average
STU05019,18,3,Computer Science,83.7,3.44,7.2,43.9,5,94.6,0,7,10,7.0,7,77.9,11,3,8.7,72.8,44.8,26.3,42.4,57.8,43.7,76.9,4,3,1,8,Excellent
STU05020,20,3,Mathematics,52.0,2.0,4.0,25.2,5,34.8,7,3,6,7.1,4,38.8,5,2,4.5,45.5,58.2,38.5,45.0,37.6,28.5,31.5,3,3,7,3,Poor
STU05021,21,3,Business,69.9,3.28,5.3,32.6,5,56.7,5,5,8,8.9,7,63.8,6,3,6.1,68.7,42.0,43.4,47.4,47.0,49.9,48.7,4,1,6,3,Average
STU05022,19,4,Electronics,56.0,2.3,4.1,24.4,5,43.1,8,2,7,4.3,7,56.5,6,3,5.3,66.6,62.5,54.2,31.4,42.3,40.0,31.6,4,2,7,2,Average
STU05023,18,1,Computer Science,71.1,3.27,5.0,29.5,4,48.8,7,4,9,4.8,7,61.2,6,3,6.6,75.2,56.4,66.7,52.9,47.4,56.8,46.6,5,5,7,3,Good
STU05024,19,3,Mechanical,64.7,2.83,5.9,35.7,6,78.7,5,4,7,5.0,3,65.7,7,3,6.0,49.7,48.0,46.8,46.0,49.6,40.5,62.3,5,4,4,5,Average
STU05025,19,3,Business,48.3,3.61,3.7,21.7,4,58.1,5,4,6,6.0,4,56.1,6,2,5.5,51.1,55.6,51.0,63.6,47.6,47.1,44.6,2,3,5,5,Good
STU05026,21,1,Mathematics,52.7,3.35,4.1,25.8,6,64.5,3,5,3,1.6,3,49.8,6,2,5.9,60.6,53.5,80.8,65.3,54.9,67.3,55.3,3,2,4,7,Good
STU05027,18,2,Civil,40.0,2.31,3.4,20.5,5,30.0,7,2,3,3.5,1,30.8,5,2,2.7,49.2,59.8,50.6,44.3,36.1,33.4,26.8,3,2,9,2,Poor
STU05028,21,4,Mechanical,58.1,3.71,4.0,24.3,5,32.5,9,3,8,3.3,7,67.5,9,4,4.7,80.9,70.0,66.2,67.2,60.4,58.4,46.3,5,3,8,2,Good
STU05029,19,2,Electronics,59.2,3.99,4.7,27.8,5,63.0,4,5,5,3.4,7,72.3,7,5,5.8,75.9,75.4,74.3,80.3,65.6,59.9,67.4,4,3,3,6,Excellent
STU05030,19,2,Mechanical,63.9,4.0,6.1,36.9,5,73.3,4,5,4,4.0,3,55.6,9,3,6.0,69.5,73.0,79.3,63.2,54.5,67.5,62.4,4,3,4,5,Excellent
STU05031,19,1,Civil,40.0,1.99,2.5,15.2,5,30.0,8,2,4,2.9,2,32.5,4,2,3.5,38.0,57.2,66.8,44.5,43.9,36.7,21.9,3,3,8,2,Average
STU05032,18,4,Civil,54.0,3.09,4.3,25.7,5,50.3,6,4,6,4.2,4,54.5,5,3,4.6,57.7,56.6,55.7,55.9,44.1,48.3,45.2,3,3,6,4,Average
STU05033,21,1,Civil,77.1,2.79,5.0,30.9,5,68.4,4,6,9,5.9,6,74.1,9,3,6.5,70.5,45.2,40.9,38.7,44.1,45.0,54.7,5,4,5,5,Good
STU05034,18,3,Mathematics,42.1,3.14,3.6,21.5,5,67.0,2,5,3,1.4,5,42.0,5,4,4.0,50.6,65.9,70.3,65.2,53.1,64.0,54.4,3,3,3,7,Good
STU05035,21,1,Electronics,51.6,3.07,5.2,30.1,4,56.8,7,3,6,5.9,5,53.2,6,3,4.8,62.4,62.3,61.4,61.4,56.4,59.8,48.8,3,2,6,5,Good
STU05036,18,3,Business,40.0,2.03,1.1,6.6,5,30.0,6,1,2,1.6,2,28.2,2,2,2.4,32.6,53.2,42.3,45.1,29.5,29.7,33.0,2,2,7,2,Poor
STU05037,18,4,Computer Science,55.3,3.19,4.6,27.6,4,30.0,10,3,8,3.7,6,57.0,6,3,5.7,78.0,76.3,73.9,59.1,60.4,53.6,37.3,4,4,8,1,Good
STU05038,21,3,Computer Science,52.2,3.27,4.3,26.9,5,72.0,3,5,3,3.3,3,50.7,7,2,5.0,40.6,70.1,49.8,57.9,41.9,38.2,64.9,3,5,1,8,Average
STU05039,20,1,Computer Science,40.0,1.61,2.9,18.2,6,47.0,4,3,2,0.5,3,31.9,2,3,4.1,25.9,21.1,15.0,15.0,20.6,20.0,35.4,1,2,5,5,Poor
STU05040,18,2,Computer Science,40.0,1.99,2.6,15.4,5,34.0,6,1,3,2.7,1,32.3,2,2,3.4,37.6,46.2,45.8,57.2,33.8,46.5,27.4,2,1,7,3,Average
STU05041,20,2,Electronics,59.5,2.6,5.3,31.6,5,77.3,1,7,5,4.0,6,49.8,7,4,6.8,44.6,51.0,26.8,64.1,33.2,41.3,63.4,3,1,1,9,Good
STU05042,19,3,Physics,40.3,1.65,3.9,23.6,5,30.0,7,2,6,7.1,5,41.7,4,2,3.3,39.4,27.8,27.1,38.1,26.3,26.3,32.4,3,3,7,3,Poor
STU05043,20,4,Electronics,50.5,2.73,5.1,31.2,5,65.7,2,5,5,4.0,6,51.0,3,2,5.1,41.2,59.9,66.2,65.9,44.4,52.8,62.1,3,4,3,7,Good
STU05044,20,4,Business,55.1,3.1,4.7,27.0,5,39.1,8,3,7,8.0,5,62.1,8,4,5.4,71.3,75.3,63.6,57.7,61.0,58.4,43.0,4,3,7,4,Good
STU05045,20,1,Mechanical,61.9,2.79,5.6,34.1,5,71.4,4,5,5,5.6,6,69.7,6,4,5.8,59.3,45.5,39.6,41.3,31.9,49.5,59.3,3,2,4,6,Average
STU05046,23,2,Civil,53.2,3.21,4.7,26.5,5,50.7,9,3,6,3.8,5,58.6,7,4,5.1,55.3,54.2,41.2,57.7,54.7,37.1,43.6,4,3,7,2,Good
STU05047,20,4,Civil,65.0,3.48,4.9,28.2,5,67.0,2,5,5,2.8,4,48.0,5,4,5.2,62.1,67.2,70.6,70.5,53.2,65.0,68.9,3,3,3,6,Good
STU05048,19,2,Electronics,70.4,3.8,5.9,35.0,6,69.5,3,6,7,4.0,4,73.8,7,4,7.1,69.5,71.4,56.8,68.7,57.9,59.2,73.7,4,3,3,7,Good
